sequence_id	quartet_index	mode_position	seed	split	intensity	pair_group_id	mode_order	plan_sha256
805	201	1	seed068	validation	light	seed068_light	vless	f30e976a45b612c2b94ffb7b18e8c9d6cbd370957e6eb41077b6ce7da2c7459f
806	201	2	seed068	validation	light	seed068_light	shadowsocks	f30e976a45b612c2b94ffb7b18e8c9d6cbd370957e6eb41077b6ce7da2c7459f
807	201	3	seed068	validation	light	seed068_light	trojan	f30e976a45b612c2b94ffb7b18e8c9d6cbd370957e6eb41077b6ce7da2c7459f
808	201	4	seed068	validation	light	seed068_light	direct	f30e976a45b612c2b94ffb7b18e8c9d6cbd370957e6eb41077b6ce7da2c7459f
809	202	1	seed068	validation	medium	seed068_medium	shadowsocks	8c6bd8bff6faec0f71f4f148d62bd8ab563b1ca2ebee19da0a0701667beab588
810	202	2	seed068	validation	medium	seed068_medium	trojan	8c6bd8bff6faec0f71f4f148d62bd8ab563b1ca2ebee19da0a0701667beab588
811	202	3	seed068	validation	medium	seed068_medium	direct	8c6bd8bff6faec0f71f4f148d62bd8ab563b1ca2ebee19da0a0701667beab588
812	202	4	seed068	validation	medium	seed068_medium	vless	8c6bd8bff6faec0f71f4f148d62bd8ab563b1ca2ebee19da0a0701667beab588
813	203	1	seed068	validation	heavy	seed068_heavy	trojan	a985041ee561d6393e409f474895c5306386e08325c3149b58eb9dfa9af220ac
814	203	2	seed068	validation	heavy	seed068_heavy	direct	a985041ee561d6393e409f474895c5306386e08325c3149b58eb9dfa9af220ac
815	203	3	seed068	validation	heavy	seed068_heavy	vless	a985041ee561d6393e409f474895c5306386e08325c3149b58eb9dfa9af220ac
816	203	4	seed068	validation	heavy	seed068_heavy	shadowsocks	a985041ee561d6393e409f474895c5306386e08325c3149b58eb9dfa9af220ac
817	204	1	seed069	validation	light	seed069_light	direct	f5e73b2c504bf35e997920437f89c5f5286435acfd61c228a53e99a957f5b9d3
818	204	2	seed069	validation	light	seed069_light	vless	f5e73b2c504bf35e997920437f89c5f5286435acfd61c228a53e99a957f5b9d3
819	204	3	seed069	validation	light	seed069_light	shadowsocks	f5e73b2c504bf35e997920437f89c5f5286435acfd61c228a53e99a957f5b9d3
820	204	4	seed069	validation	light	seed069_light	trojan	f5e73b2c504bf35e997920437f89c5f5286435acfd61c228a53e99a957f5b9d3
821	205	1	seed069	validation	medium	seed069_medium	vless	b343ae806cf994ad5fc0f734c50f13deee10af94a08bf092eb7b908c6b62c2f1
822	205	2	seed069	validation	medium	seed069_medium	shadowsocks	b343ae806cf994ad5fc0f734c50f13deee10af94a08bf092eb7b908c6b62c2f1
823	205	3	seed069	validation	medium	seed069_medium	trojan	b343ae806cf994ad5fc0f734c50f13deee10af94a08bf092eb7b908c6b62c2f1
824	205	4	seed069	validation	medium	seed069_medium	direct	b343ae806cf994ad5fc0f734c50f13deee10af94a08bf092eb7b908c6b62c2f1
825	206	1	seed069	validation	heavy	seed069_heavy	shadowsocks	5f1e9b0595363e639d5957ba2a7b058bbf4fa58fbede09301df0742f7cba7ddf
826	206	2	seed069	validation	heavy	seed069_heavy	trojan	5f1e9b0595363e639d5957ba2a7b058bbf4fa58fbede09301df0742f7cba7ddf
827	206	3	seed069	validation	heavy	seed069_heavy	direct	5f1e9b0595363e639d5957ba2a7b058bbf4fa58fbede09301df0742f7cba7ddf
828	206	4	seed069	validation	heavy	seed069_heavy	vless	5f1e9b0595363e639d5957ba2a7b058bbf4fa58fbede09301df0742f7cba7ddf
829	207	1	seed070	validation	light	seed070_light	trojan	303ce566e92ddf3a3908cbeac3c7a170a2f8425f488f00e8db28a6534ac8efa0
830	207	2	seed070	validation	light	seed070_light	direct	303ce566e92ddf3a3908cbeac3c7a170a2f8425f488f00e8db28a6534ac8efa0
831	207	3	seed070	validation	light	seed070_light	vless	303ce566e92ddf3a3908cbeac3c7a170a2f8425f488f00e8db28a6534ac8efa0
832	207	4	seed070	validation	light	seed070_light	shadowsocks	303ce566e92ddf3a3908cbeac3c7a170a2f8425f488f00e8db28a6534ac8efa0
833	208	1	seed070	validation	medium	seed070_medium	direct	ff416a6710440d51f8129a648593bd954f29b1fc4369fafd9ddf8783bdfa890f
834	208	2	seed070	validation	medium	seed070_medium	vless	ff416a6710440d51f8129a648593bd954f29b1fc4369fafd9ddf8783bdfa890f
835	208	3	seed070	validation	medium	seed070_medium	shadowsocks	ff416a6710440d51f8129a648593bd954f29b1fc4369fafd9ddf8783bdfa890f
836	208	4	seed070	validation	medium	seed070_medium	trojan	ff416a6710440d51f8129a648593bd954f29b1fc4369fafd9ddf8783bdfa890f
837	209	1	seed070	validation	heavy	seed070_heavy	vless	a075dfe756b237d56007681f0a674a4cc11f7ee60e0e48cb6ddb487809fdcd05
838	209	2	seed070	validation	heavy	seed070_heavy	shadowsocks	a075dfe756b237d56007681f0a674a4cc11f7ee60e0e48cb6ddb487809fdcd05
839	209	3	seed070	validation	heavy	seed070_heavy	trojan	a075dfe756b237d56007681f0a674a4cc11f7ee60e0e48cb6ddb487809fdcd05
840	209	4	seed070	validation	heavy	seed070_heavy	direct	a075dfe756b237d56007681f0a674a4cc11f7ee60e0e48cb6ddb487809fdcd05
841	210	1	seed071	test	light	seed071_light	shadowsocks	f77f32fe6811286dbf7e4ab99bb67e9511abe96ad10395b25f7da6b5364c9c18
842	210	2	seed071	test	light	seed071_light	trojan	f77f32fe6811286dbf7e4ab99bb67e9511abe96ad10395b25f7da6b5364c9c18
843	210	3	seed071	test	light	seed071_light	direct	f77f32fe6811286dbf7e4ab99bb67e9511abe96ad10395b25f7da6b5364c9c18
844	210	4	seed071	test	light	seed071_light	vless	f77f32fe6811286dbf7e4ab99bb67e9511abe96ad10395b25f7da6b5364c9c18
845	211	1	seed071	test	medium	seed071_medium	trojan	038c3ee9dc8084e11760daa04b885cb4d0f180a8d7373341c61e0199bfc93e57
846	211	2	seed071	test	medium	seed071_medium	direct	038c3ee9dc8084e11760daa04b885cb4d0f180a8d7373341c61e0199bfc93e57
847	211	3	seed071	test	medium	seed071_medium	vless	038c3ee9dc8084e11760daa04b885cb4d0f180a8d7373341c61e0199bfc93e57
848	211	4	seed071	test	medium	seed071_medium	shadowsocks	038c3ee9dc8084e11760daa04b885cb4d0f180a8d7373341c61e0199bfc93e57
849	212	1	seed071	test	heavy	seed071_heavy	direct	0b9e7ac0a2957549c95c67f25ebbf47106a3c6f336fa4a1c968be4e2608fb628
850	212	2	seed071	test	heavy	seed071_heavy	vless	0b9e7ac0a2957549c95c67f25ebbf47106a3c6f336fa4a1c968be4e2608fb628
851	212	3	seed071	test	heavy	seed071_heavy	shadowsocks	0b9e7ac0a2957549c95c67f25ebbf47106a3c6f336fa4a1c968be4e2608fb628
852	212	4	seed071	test	heavy	seed071_heavy	trojan	0b9e7ac0a2957549c95c67f25ebbf47106a3c6f336fa4a1c968be4e2608fb628
853	213	1	seed072	test	light	seed072_light	vless	2920ad3bbd68c3d43a8c9028398ee81d885b9089061096c8f222b15b36c8d077
854	213	2	seed072	test	light	seed072_light	shadowsocks	2920ad3bbd68c3d43a8c9028398ee81d885b9089061096c8f222b15b36c8d077
855	213	3	seed072	test	light	seed072_light	trojan	2920ad3bbd68c3d43a8c9028398ee81d885b9089061096c8f222b15b36c8d077
856	213	4	seed072	test	light	seed072_light	direct	2920ad3bbd68c3d43a8c9028398ee81d885b9089061096c8f222b15b36c8d077
857	214	1	seed072	test	medium	seed072_medium	shadowsocks	a8f058f023b4df97db360033715bbfadb1bfa0745a0fd608e55f06862a24b67c
858	214	2	seed072	test	medium	seed072_medium	trojan	a8f058f023b4df97db360033715bbfadb1bfa0745a0fd608e55f06862a24b67c
859	214	3	seed072	test	medium	seed072_medium	direct	a8f058f023b4df97db360033715bbfadb1bfa0745a0fd608e55f06862a24b67c
860	214	4	seed072	test	medium	seed072_medium	vless	a8f058f023b4df97db360033715bbfadb1bfa0745a0fd608e55f06862a24b67c
861	215	1	seed072	test	heavy	seed072_heavy	trojan	a382d45d4416b76226ce5e9d4a3faddbe178f21bd3434a2c318329a31b680819
862	215	2	seed072	test	heavy	seed072_heavy	direct	a382d45d4416b76226ce5e9d4a3faddbe178f21bd3434a2c318329a31b680819
863	215	3	seed072	test	heavy	seed072_heavy	vless	a382d45d4416b76226ce5e9d4a3faddbe178f21bd3434a2c318329a31b680819
864	215	4	seed072	test	heavy	seed072_heavy	shadowsocks	a382d45d4416b76226ce5e9d4a3faddbe178f21bd3434a2c318329a31b680819
865	216	1	seed073	test	light	seed073_light	direct	b73b86984a028019acb78c06ca43657995b89a49ccba7719d88260b7ac30ba68
866	216	2	seed073	test	light	seed073_light	vless	b73b86984a028019acb78c06ca43657995b89a49ccba7719d88260b7ac30ba68
867	216	3	seed073	test	light	seed073_light	shadowsocks	b73b86984a028019acb78c06ca43657995b89a49ccba7719d88260b7ac30ba68
868	216	4	seed073	test	light	seed073_light	trojan	b73b86984a028019acb78c06ca43657995b89a49ccba7719d88260b7ac30ba68
869	217	1	seed073	test	medium	seed073_medium	vless	f1b5fd4bd0179cb21bf2a23503dbbaec90a1e62e61a85cbe3076ff059eb90f10
870	217	2	seed073	test	medium	seed073_medium	shadowsocks	f1b5fd4bd0179cb21bf2a23503dbbaec90a1e62e61a85cbe3076ff059eb90f10
871	217	3	seed073	test	medium	seed073_medium	trojan	f1b5fd4bd0179cb21bf2a23503dbbaec90a1e62e61a85cbe3076ff059eb90f10
872	217	4	seed073	test	medium	seed073_medium	direct	f1b5fd4bd0179cb21bf2a23503dbbaec90a1e62e61a85cbe3076ff059eb90f10
873	218	1	seed073	test	heavy	seed073_heavy	shadowsocks	e2ed5799b65499b4205ea75bef5456cf548ca00e627b03121e82f71687adc38f
874	218	2	seed073	test	heavy	seed073_heavy	trojan	e2ed5799b65499b4205ea75bef5456cf548ca00e627b03121e82f71687adc38f
875	218	3	seed073	test	heavy	seed073_heavy	direct	e2ed5799b65499b4205ea75bef5456cf548ca00e627b03121e82f71687adc38f
876	218	4	seed073	test	heavy	seed073_heavy	vless	e2ed5799b65499b4205ea75bef5456cf548ca00e627b03121e82f71687adc38f
877	219	1	seed074	test	light	seed074_light	trojan	27913bdd0f82b9aa9edf3cae29843620fee1ef91b057fa532524fcf3a2f6297a
878	219	2	seed074	test	light	seed074_light	direct	27913bdd0f82b9aa9edf3cae29843620fee1ef91b057fa532524fcf3a2f6297a
879	219	3	seed074	test	light	seed074_light	vless	27913bdd0f82b9aa9edf3cae29843620fee1ef91b057fa532524fcf3a2f6297a
880	219	4	seed074	test	light	seed074_light	shadowsocks	27913bdd0f82b9aa9edf3cae29843620fee1ef91b057fa532524fcf3a2f6297a
881	220	1	seed074	test	medium	seed074_medium	direct	cbf6818d96e1e103ae283385939b987e73ca815345cef9f4e7aa5ec64ac90867
882	220	2	seed074	test	medium	seed074_medium	vless	cbf6818d96e1e103ae283385939b987e73ca815345cef9f4e7aa5ec64ac90867
883	220	3	seed074	test	medium	seed074_medium	shadowsocks	cbf6818d96e1e103ae283385939b987e73ca815345cef9f4e7aa5ec64ac90867
884	220	4	seed074	test	medium	seed074_medium	trojan	cbf6818d96e1e103ae283385939b987e73ca815345cef9f4e7aa5ec64ac90867
885	221	1	seed074	test	heavy	seed074_heavy	vless	5247c7872dde478fad5df6a27b71be849b3bde7bc8d3844d3059a11e84152296
886	221	2	seed074	test	heavy	seed074_heavy	shadowsocks	5247c7872dde478fad5df6a27b71be849b3bde7bc8d3844d3059a11e84152296
887	221	3	seed074	test	heavy	seed074_heavy	trojan	5247c7872dde478fad5df6a27b71be849b3bde7bc8d3844d3059a11e84152296
888	221	4	seed074	test	heavy	seed074_heavy	direct	5247c7872dde478fad5df6a27b71be849b3bde7bc8d3844d3059a11e84152296
889	222	1	seed075	test	light	seed075_light	shadowsocks	a14dbf727020d61d14ece137e7378db3a96d046780ccc90352ddc6561fdc3fe3
890	222	2	seed075	test	light	seed075_light	trojan	a14dbf727020d61d14ece137e7378db3a96d046780ccc90352ddc6561fdc3fe3
891	222	3	seed075	test	light	seed075_light	direct	a14dbf727020d61d14ece137e7378db3a96d046780ccc90352ddc6561fdc3fe3
892	222	4	seed075	test	light	seed075_light	vless	a14dbf727020d61d14ece137e7378db3a96d046780ccc90352ddc6561fdc3fe3
893	223	1	seed075	test	medium	seed075_medium	trojan	959ba6c5e590f5590cc508d977e06582b74b0ca65d953f9e8372481d5d5de3fc
894	223	2	seed075	test	medium	seed075_medium	direct	959ba6c5e590f5590cc508d977e06582b74b0ca65d953f9e8372481d5d5de3fc
895	223	3	seed075	test	medium	seed075_medium	vless	959ba6c5e590f5590cc508d977e06582b74b0ca65d953f9e8372481d5d5de3fc
896	223	4	seed075	test	medium	seed075_medium	shadowsocks	959ba6c5e590f5590cc508d977e06582b74b0ca65d953f9e8372481d5d5de3fc
897	224	1	seed075	test	heavy	seed075_heavy	direct	c43baa497c417286a470ba2bfc894b0463a647c222401ed55529082d60fd88e9
898	224	2	seed075	test	heavy	seed075_heavy	vless	c43baa497c417286a470ba2bfc894b0463a647c222401ed55529082d60fd88e9
899	224	3	seed075	test	heavy	seed075_heavy	shadowsocks	c43baa497c417286a470ba2bfc894b0463a647c222401ed55529082d60fd88e9
900	224	4	seed075	test	heavy	seed075_heavy	trojan	c43baa497c417286a470ba2bfc894b0463a647c222401ed55529082d60fd88e9
901	225	1	seed076	test	light	seed076_light	vless	bdaf6fb4c167f4d3cbbb1fa14cb4e4feeb742b5375f77d2424757832c923f0fc
902	225	2	seed076	test	light	seed076_light	shadowsocks	bdaf6fb4c167f4d3cbbb1fa14cb4e4feeb742b5375f77d2424757832c923f0fc
903	225	3	seed076	test	light	seed076_light	trojan	bdaf6fb4c167f4d3cbbb1fa14cb4e4feeb742b5375f77d2424757832c923f0fc
904	225	4	seed076	test	light	seed076_light	direct	bdaf6fb4c167f4d3cbbb1fa14cb4e4feeb742b5375f77d2424757832c923f0fc
905	226	1	seed076	test	medium	seed076_medium	shadowsocks	f654e684c98b0d629d95951984118c71bce47581b68fead8b330216cc07cf176
906	226	2	seed076	test	medium	seed076_medium	trojan	f654e684c98b0d629d95951984118c71bce47581b68fead8b330216cc07cf176
907	226	3	seed076	test	medium	seed076_medium	direct	f654e684c98b0d629d95951984118c71bce47581b68fead8b330216cc07cf176
908	226	4	seed076	test	medium	seed076_medium	vless	f654e684c98b0d629d95951984118c71bce47581b68fead8b330216cc07cf176
909	227	1	seed076	test	heavy	seed076_heavy	trojan	b33176d229f28ffb98ffbc12dd603f9ec161aff73e1ed494ccd13d700f2a7058
910	227	2	seed076	test	heavy	seed076_heavy	direct	b33176d229f28ffb98ffbc12dd603f9ec161aff73e1ed494ccd13d700f2a7058
911	227	3	seed076	test	heavy	seed076_heavy	vless	b33176d229f28ffb98ffbc12dd603f9ec161aff73e1ed494ccd13d700f2a7058
912	227	4	seed076	test	heavy	seed076_heavy	shadowsocks	b33176d229f28ffb98ffbc12dd603f9ec161aff73e1ed494ccd13d700f2a7058
913	228	1	seed077	test	light	seed077_light	direct	7e2705a239defd9ac7b7a7820f2b2d0971ec87ccaf2b4387a45d4556bd753ec9
914	228	2	seed077	test	light	seed077_light	vless	7e2705a239defd9ac7b7a7820f2b2d0971ec87ccaf2b4387a45d4556bd753ec9
915	228	3	seed077	test	light	seed077_light	shadowsocks	7e2705a239defd9ac7b7a7820f2b2d0971ec87ccaf2b4387a45d4556bd753ec9
916	228	4	seed077	test	light	seed077_light	trojan	7e2705a239defd9ac7b7a7820f2b2d0971ec87ccaf2b4387a45d4556bd753ec9
917	229	1	seed077	test	medium	seed077_medium	vless	3d578c5ac6a8c680fda588494efca2b70fc419f00a22c557aabca54a22f59c64
918	229	2	seed077	test	medium	seed077_medium	shadowsocks	3d578c5ac6a8c680fda588494efca2b70fc419f00a22c557aabca54a22f59c64
919	229	3	seed077	test	medium	seed077_medium	trojan	3d578c5ac6a8c680fda588494efca2b70fc419f00a22c557aabca54a22f59c64
920	229	4	seed077	test	medium	seed077_medium	direct	3d578c5ac6a8c680fda588494efca2b70fc419f00a22c557aabca54a22f59c64
921	230	1	seed077	test	heavy	seed077_heavy	shadowsocks	0cb616479ce6a272ea62fad1d9664affbe75bbcbf81bb8d861a8abe963ecfdd7
922	230	2	seed077	test	heavy	seed077_heavy	trojan	0cb616479ce6a272ea62fad1d9664affbe75bbcbf81bb8d861a8abe963ecfdd7
923	230	3	seed077	test	heavy	seed077_heavy	direct	0cb616479ce6a272ea62fad1d9664affbe75bbcbf81bb8d861a8abe963ecfdd7
924	230	4	seed077	test	heavy	seed077_heavy	vless	0cb616479ce6a272ea62fad1d9664affbe75bbcbf81bb8d861a8abe963ecfdd7
925	231	1	seed078	test	light	seed078_light	trojan	ed67fcd4784323ac7cef075d4f95c16be1da691a4ff5c5cb5251e1539873c63b
926	231	2	seed078	test	light	seed078_light	direct	ed67fcd4784323ac7cef075d4f95c16be1da691a4ff5c5cb5251e1539873c63b
927	231	3	seed078	test	light	seed078_light	vless	ed67fcd4784323ac7cef075d4f95c16be1da691a4ff5c5cb5251e1539873c63b
928	231	4	seed078	test	light	seed078_light	shadowsocks	ed67fcd4784323ac7cef075d4f95c16be1da691a4ff5c5cb5251e1539873c63b
929	232	1	seed078	test	medium	seed078_medium	direct	ee2597b19076725d5e3898d0dea88a5116a82e6f71f9e298a50c835ce5a596e9
930	232	2	seed078	test	medium	seed078_medium	vless	ee2597b19076725d5e3898d0dea88a5116a82e6f71f9e298a50c835ce5a596e9
931	232	3	seed078	test	medium	seed078_medium	shadowsocks	ee2597b19076725d5e3898d0dea88a5116a82e6f71f9e298a50c835ce5a596e9
932	232	4	seed078	test	medium	seed078_medium	trojan	ee2597b19076725d5e3898d0dea88a5116a82e6f71f9e298a50c835ce5a596e9
933	233	1	seed078	test	heavy	seed078_heavy	vless	493933630a86abe28275434e2df8bef1453b89155357e097ecf83737e8f64619
934	233	2	seed078	test	heavy	seed078_heavy	shadowsocks	493933630a86abe28275434e2df8bef1453b89155357e097ecf83737e8f64619
935	233	3	seed078	test	heavy	seed078_heavy	trojan	493933630a86abe28275434e2df8bef1453b89155357e097ecf83737e8f64619
936	233	4	seed078	test	heavy	seed078_heavy	direct	493933630a86abe28275434e2df8bef1453b89155357e097ecf83737e8f64619
937	234	1	seed079	test	light	seed079_light	shadowsocks	5e16dc695d0ff2860e1d8854fd4e98106153250e0bbc4f582991bc2b76241700
938	234	2	seed079	test	light	seed079_light	trojan	5e16dc695d0ff2860e1d8854fd4e98106153250e0bbc4f582991bc2b76241700
939	234	3	seed079	test	light	seed079_light	direct	5e16dc695d0ff2860e1d8854fd4e98106153250e0bbc4f582991bc2b76241700
940	234	4	seed079	test	light	seed079_light	vless	5e16dc695d0ff2860e1d8854fd4e98106153250e0bbc4f582991bc2b76241700
941	235	1	seed079	test	medium	seed079_medium	trojan	70d939f4934319dc94a4debaad0636b0dcc1e4a1ac806e551bb07703abd7a060
942	235	2	seed079	test	medium	seed079_medium	direct	70d939f4934319dc94a4debaad0636b0dcc1e4a1ac806e551bb07703abd7a060
943	235	3	seed079	test	medium	seed079_medium	vless	70d939f4934319dc94a4debaad0636b0dcc1e4a1ac806e551bb07703abd7a060
944	235	4	seed079	test	medium	seed079_medium	shadowsocks	70d939f4934319dc94a4debaad0636b0dcc1e4a1ac806e551bb07703abd7a060
945	236	1	seed079	test	heavy	seed079_heavy	direct	322d82efec7b90b2ad18aa08f02127657dd9ae7fd38f85a38f9c94ed87197a2e
946	236	2	seed079	test	heavy	seed079_heavy	vless	322d82efec7b90b2ad18aa08f02127657dd9ae7fd38f85a38f9c94ed87197a2e
947	236	3	seed079	test	heavy	seed079_heavy	shadowsocks	322d82efec7b90b2ad18aa08f02127657dd9ae7fd38f85a38f9c94ed87197a2e
948	236	4	seed079	test	heavy	seed079_heavy	trojan	322d82efec7b90b2ad18aa08f02127657dd9ae7fd38f85a38f9c94ed87197a2e
949	237	1	seed080	test	light	seed080_light	vless	aa4e84275b99fd2aa1753ed96bfa14803deecd9ad44298df8f907ade2980c418
950	237	2	seed080	test	light	seed080_light	shadowsocks	aa4e84275b99fd2aa1753ed96bfa14803deecd9ad44298df8f907ade2980c418
951	237	3	seed080	test	light	seed080_light	trojan	aa4e84275b99fd2aa1753ed96bfa14803deecd9ad44298df8f907ade2980c418
952	237	4	seed080	test	light	seed080_light	direct	aa4e84275b99fd2aa1753ed96bfa14803deecd9ad44298df8f907ade2980c418
953	238	1	seed080	test	medium	seed080_medium	shadowsocks	02deb9452fe002a4d92d646590b4ae19259481a8a178eba21c4770d7773279d7
954	238	2	seed080	test	medium	seed080_medium	trojan	02deb9452fe002a4d92d646590b4ae19259481a8a178eba21c4770d7773279d7
955	238	3	seed080	test	medium	seed080_medium	direct	02deb9452fe002a4d92d646590b4ae19259481a8a178eba21c4770d7773279d7
956	238	4	seed080	test	medium	seed080_medium	vless	02deb9452fe002a4d92d646590b4ae19259481a8a178eba21c4770d7773279d7
957	239	1	seed080	test	heavy	seed080_heavy	trojan	847c66fcf490ea58dca340b8a1e76d3efa96b0b46ea553d84ee157aef0d15944
958	239	2	seed080	test	heavy	seed080_heavy	direct	847c66fcf490ea58dca340b8a1e76d3efa96b0b46ea553d84ee157aef0d15944
959	239	3	seed080	test	heavy	seed080_heavy	vless	847c66fcf490ea58dca340b8a1e76d3efa96b0b46ea553d84ee157aef0d15944
960	239	4	seed080	test	heavy	seed080_heavy	shadowsocks	847c66fcf490ea58dca340b8a1e76d3efa96b0b46ea553d84ee157aef0d15944
961	240	1	seed081	test	light	seed081_light	direct	db765aa38fc312380bf327bdc8b7b66d145833b2ce0d2631b7185656c7f1e734
962	240	2	seed081	test	light	seed081_light	vless	db765aa38fc312380bf327bdc8b7b66d145833b2ce0d2631b7185656c7f1e734
963	240	3	seed081	test	light	seed081_light	shadowsocks	db765aa38fc312380bf327bdc8b7b66d145833b2ce0d2631b7185656c7f1e734
964	240	4	seed081	test	light	seed081_light	trojan	db765aa38fc312380bf327bdc8b7b66d145833b2ce0d2631b7185656c7f1e734
965	241	1	seed081	test	medium	seed081_medium	vless	c2c785060169f79b49a573a2914f1a7e5ebd29cb57239e0dec6890523d6025d6
966	241	2	seed081	test	medium	seed081_medium	shadowsocks	c2c785060169f79b49a573a2914f1a7e5ebd29cb57239e0dec6890523d6025d6
967	241	3	seed081	test	medium	seed081_medium	trojan	c2c785060169f79b49a573a2914f1a7e5ebd29cb57239e0dec6890523d6025d6
968	241	4	seed081	test	medium	seed081_medium	direct	c2c785060169f79b49a573a2914f1a7e5ebd29cb57239e0dec6890523d6025d6
969	242	1	seed081	test	heavy	seed081_heavy	shadowsocks	b0c50bc315795539c0db817d574d18bedf80e98cf9f788c85be5946a648b74ea
970	242	2	seed081	test	heavy	seed081_heavy	trojan	b0c50bc315795539c0db817d574d18bedf80e98cf9f788c85be5946a648b74ea
971	242	3	seed081	test	heavy	seed081_heavy	direct	b0c50bc315795539c0db817d574d18bedf80e98cf9f788c85be5946a648b74ea
972	242	4	seed081	test	heavy	seed081_heavy	vless	b0c50bc315795539c0db817d574d18bedf80e98cf9f788c85be5946a648b74ea
973	243	1	seed082	test	light	seed082_light	trojan	c808625ba377dfef339826a2d63b9d39b65747052f14df744434af03c2ea0334
974	243	2	seed082	test	light	seed082_light	direct	c808625ba377dfef339826a2d63b9d39b65747052f14df744434af03c2ea0334
975	243	3	seed082	test	light	seed082_light	vless	c808625ba377dfef339826a2d63b9d39b65747052f14df744434af03c2ea0334
976	243	4	seed082	test	light	seed082_light	shadowsocks	c808625ba377dfef339826a2d63b9d39b65747052f14df744434af03c2ea0334
977	244	1	seed082	test	medium	seed082_medium	direct	5b178caecd777564ef88b64c67b98c1c40c7ed4b326c02bef2eb6b2834e60029
978	244	2	seed082	test	medium	seed082_medium	vless	5b178caecd777564ef88b64c67b98c1c40c7ed4b326c02bef2eb6b2834e60029
979	244	3	seed082	test	medium	seed082_medium	shadowsocks	5b178caecd777564ef88b64c67b98c1c40c7ed4b326c02bef2eb6b2834e60029
980	244	4	seed082	test	medium	seed082_medium	trojan	5b178caecd777564ef88b64c67b98c1c40c7ed4b326c02bef2eb6b2834e60029
981	245	1	seed082	test	heavy	seed082_heavy	vless	7096825700b78732926cc213109671bbd971648e9d38a9efb7685afed3178e34
982	245	2	seed082	test	heavy	seed082_heavy	shadowsocks	7096825700b78732926cc213109671bbd971648e9d38a9efb7685afed3178e34
983	245	3	seed082	test	heavy	seed082_heavy	trojan	7096825700b78732926cc213109671bbd971648e9d38a9efb7685afed3178e34
984	245	4	seed082	test	heavy	seed082_heavy	direct	7096825700b78732926cc213109671bbd971648e9d38a9efb7685afed3178e34
985	246	1	seed083	test	light	seed083_light	shadowsocks	ad41a3cea6089957fff52c931eb7d7be1c1cddb9cef10a18d52587559a2fdb1c
986	246	2	seed083	test	light	seed083_light	trojan	ad41a3cea6089957fff52c931eb7d7be1c1cddb9cef10a18d52587559a2fdb1c
987	246	3	seed083	test	light	seed083_light	direct	ad41a3cea6089957fff52c931eb7d7be1c1cddb9cef10a18d52587559a2fdb1c
988	246	4	seed083	test	light	seed083_light	vless	ad41a3cea6089957fff52c931eb7d7be1c1cddb9cef10a18d52587559a2fdb1c
989	247	1	seed083	test	medium	seed083_medium	trojan	226674782093ea5cd9ea7cc09f52d250d37f4d61d00219bb296b7e73da144a56
990	247	2	seed083	test	medium	seed083_medium	direct	226674782093ea5cd9ea7cc09f52d250d37f4d61d00219bb296b7e73da144a56
991	247	3	seed083	test	medium	seed083_medium	vless	226674782093ea5cd9ea7cc09f52d250d37f4d61d00219bb296b7e73da144a56
992	247	4	seed083	test	medium	seed083_medium	shadowsocks	226674782093ea5cd9ea7cc09f52d250d37f4d61d00219bb296b7e73da144a56
993	248	1	seed083	test	heavy	seed083_heavy	direct	e8aab247e84a9bbad81a2835d9362f5860aa1ede609b9e3dd0564516efbefe51
994	248	2	seed083	test	heavy	seed083_heavy	vless	e8aab247e84a9bbad81a2835d9362f5860aa1ede609b9e3dd0564516efbefe51
995	248	3	seed083	test	heavy	seed083_heavy	shadowsocks	e8aab247e84a9bbad81a2835d9362f5860aa1ede609b9e3dd0564516efbefe51
996	248	4	seed083	test	heavy	seed083_heavy	trojan	e8aab247e84a9bbad81a2835d9362f5860aa1ede609b9e3dd0564516efbefe51
997	249	1	seed084	test	light	seed084_light	vless	042fb1855ce24735650d16bd27f54f55ca61e642d00da994a98b2a75c64357cb
998	249	2	seed084	test	light	seed084_light	shadowsocks	042fb1855ce24735650d16bd27f54f55ca61e642d00da994a98b2a75c64357cb
999	249	3	seed084	test	light	seed084_light	trojan	042fb1855ce24735650d16bd27f54f55ca61e642d00da994a98b2a75c64357cb
1000	249	4	seed084	test	light	seed084_light	direct	042fb1855ce24735650d16bd27f54f55ca61e642d00da994a98b2a75c64357cb
1001	250	1	seed084	test	medium	seed084_medium	shadowsocks	0a2c82bb04482bc03bb15d1501b0578c7af2f3cb42b6ef36113f5a92b9a4678b
1002	250	2	seed084	test	medium	seed084_medium	trojan	0a2c82bb04482bc03bb15d1501b0578c7af2f3cb42b6ef36113f5a92b9a4678b
1003	250	3	seed084	test	medium	seed084_medium	direct	0a2c82bb04482bc03bb15d1501b0578c7af2f3cb42b6ef36113f5a92b9a4678b
1004	250	4	seed084	test	medium	seed084_medium	vless	0a2c82bb04482bc03bb15d1501b0578c7af2f3cb42b6ef36113f5a92b9a4678b
1005	251	1	seed084	test	heavy	seed084_heavy	trojan	544ca8bdbc4255ffca57e50af54e64b0f296f419e7d2a3f255748292e6b4f9bb
1006	251	2	seed084	test	heavy	seed084_heavy	direct	544ca8bdbc4255ffca57e50af54e64b0f296f419e7d2a3f255748292e6b4f9bb
