domain_id	rank	domain	rank_bucket	source_list_id	source_sha256	syntax_eligible	reachability_eligible	main_http_status	main_commit_success	main_commit_latency_ms	warning_count	audit_timestamp	attempt1_status	attempt1_commit_success	attempt1_commit_latency_ms	attempt1_warning_count	attempt1_error	attempt2_status	attempt2_commit_success	attempt2_commit_latency_ms	attempt2_warning_count	attempt2_error	attempt3_status	attempt3_commit_success	attempt3_commit_latency_ms	attempt3_warning_count	attempt3_error	attempt4_status	attempt4_commit_success	attempt4_commit_latency_ms	attempt4_warning_count	attempt4_error	rate_limit_429_count	hard_failure_count	warning_count	replay_stable	audit_timestamp
domain0344	908	youku.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	532	0	2026-08-29T05:56:30Z	200	true	1988	0		200	true	1625	0		200	true	2019	0		200	true	2048	0		0	0	0	true	2026-08-29T05:56:30Z
domain0345	910	thenai.org	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	953	4	2026-08-29T05:57:25Z	200	true	11429	1		200	true	11049	1		200	true	10998	1		200	true	11085	1		0	0	4	true	2026-08-29T05:57:25Z
domain0346	917	epa.gov	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2900	0	2026-08-29T05:57:15Z	200	true	5961	0		200	true	9541	0		200	true	9509	0		200	true	7796	0		0	0	0	true	2026-08-29T05:57:15Z
domain0347	918	rocketmoney.dev	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2903	7	2026-08-29T05:57:33Z	200	true	12844	1		200	true	12129	2		200	true	12390	2		200	true	13109	2		0	0	7	true	2026-08-29T05:57:33Z
domain0348	919	seedtag.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2551	4	2026-08-29T05:57:36Z	200	true	12611	1		200	true	13141	1		200	true	13650	1		200	true	12109	1		0	0	4	true	2026-08-29T05:57:36Z
domain0349	920	flashtalking.com	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2675	4	2026-08-29T05:57:44Z	200	true	16260	1		200	true	13538	1		200	true	16124	1		200	true	12899	1		0	0	4	true	2026-08-29T05:57:44Z
domain0350	923	state.gov	top_1_1000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4357	0	2026-08-29T05:57:12Z	200	true	4809	0		200	true	6039	0		200	true	7232	0		200	true	6319	0		0	0	0	true	2026-08-29T05:57:12Z
domain0351	1002	onesignal.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1664	0	2026-08-29T05:57:12Z	200	true	8285	0		200	true	6008	0		200	true	4401	0		200	true	5394	0		0	0	0	true	2026-08-29T05:57:12Z
domain0352	1004	heytapmobi.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	228	4	2026-08-29T05:56:55Z	200	true	289	1		200	true	208	1		200	true	212	1		200	true	527	1		0	0	4	true	2026-08-29T05:56:55Z
domain0353	1009	flipkart.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	6309	3	2026-08-29T05:58:07Z	200	true	12052	0		200	true	15869	1		200	true	14078	1		200	true	13944	1		0	0	3	true	2026-08-29T05:58:07Z
domain0354	1010	youronlinechoices.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2853	0	2026-08-29T05:57:41Z	200	true	3520	0		200	true	3590	0		200	true	3103	0		200	true	3134	0		0	0	0	true	2026-08-29T05:57:41Z
domain0355	1011	statcounter.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2067	1	2026-08-29T05:57:51Z	200	true	3357	0		200	true	9717	0		200	true	5177	0		200	true	4364	1		0	0	1	true	2026-08-29T05:57:51Z
domain0356	1012	xerox.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4348	8	2026-08-29T05:57:44Z	200	true	5486	2		200	true	2768	2		200	true	2498	2		200	true	2882	2		0	0	8	true	2026-08-29T05:57:44Z
domain0357	1017	ecosia.org	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1243	0	2026-08-29T05:57:48Z	200	true	1474	0		200	true	1173	0		200	true	3016	0		200	true	1211	0		0	0	0	true	2026-08-29T05:57:48Z
domain0358	1019	kontur.ru	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1812	4	2026-08-29T05:58:37Z	200	true	13011	1		200	true	11654	1		200	true	11857	1		200	true	11853	1		0	0	4	true	2026-08-29T05:58:37Z
domain0359	1021	nextcloud.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1027	4	2026-08-29T05:58:37Z	200	true	11826	1		200	true	11341	1		200	true	11056	1		200	true	11080	1		0	0	4	true	2026-08-29T05:58:37Z
domain0360	1022	zhihu.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	694	0	2026-08-29T05:58:01Z	200	true	1045	0		200	true	1393	0		200	true	982	0		200	true	1131	0		0	0	0	true	2026-08-29T05:58:01Z
domain0361	1026	xing.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2484	0	2026-08-29T05:58:20Z	200	true	4261	0		200	true	5685	0		200	true	4824	0		200	true	4846	0		0	0	0	true	2026-08-29T05:58:20Z
domain0362	1027	giphy.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1423	0	2026-08-29T05:58:09Z	200	true	1893	0		200	true	1784	0		200	true	2630	0		200	true	2409	0		0	0	0	true	2026-08-29T05:58:09Z
domain0363	1028	wise.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1002	0	2026-08-29T05:58:16Z	200	true	2824	0		200	true	5000	0		200	true	2226	0		200	true	2584	0		0	0	0	true	2026-08-29T05:58:16Z
domain0364	1031	garmin.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4223	4	2026-08-29T05:58:28Z	200	true	5926	1		200	true	4124	1		200	true	5101	1		200	true	6273	1		0	0	4	true	2026-08-29T05:58:28Z
domain0365	1032	interia.pl	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1601	2	2026-08-29T05:58:44Z	200	true	12970	1		200	true	4836	0		200	true	3929	0		200	true	5749	1		0	0	2	true	2026-08-29T05:58:44Z
domain0366	1037	amazon.com.mx	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	202	true	3042	0	2026-08-29T05:58:44Z	202	true	5439	0		202	true	5440	0		202	true	4677	0		202	true	6277	0		0	0	0	true	2026-08-29T05:58:44Z
domain0367	1039	infobae.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3858	5	2026-08-29T05:58:54Z	200	true	5959	3		200	true	8119	1		200	true	8338	0		200	true	6891	1		0	0	5	true	2026-08-29T05:58:54Z
domain0368	1045	bidmachine.io	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4966	5	2026-08-29T05:58:56Z	200	true	7026	2		200	true	6374	1		200	true	5243	1		200	true	5628	1		0	0	5	true	2026-08-29T05:58:56Z
domain0369	1047	verify.hn	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	21882	4	2026-08-29T05:59:20Z	200	true	21936	1		200	true	21847	1		200	true	759	1		200	true	801	1		0	0	4	true	2026-08-29T05:59:20Z
domain0370	1052	poki.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2162	0	2026-08-29T05:58:52Z	200	true	2211	0		200	true	2931	0		200	true	2018	0		200	true	1970	0		0	0	0	true	2026-08-29T05:58:52Z
domain0371	1054	netcraze.io	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1322	4	2026-08-29T05:59:42Z	200	true	11315	1		200	true	12920	1		200	true	12360	1		200	true	13083	1		0	0	4	true	2026-08-29T05:59:42Z
domain0372	1060	marca.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2382	4	2026-08-29T05:59:44Z	200	true	12823	1		200	true	13421	1		200	true	12921	1		200	true	12388	1		0	0	4	true	2026-08-29T05:59:44Z
domain0373	1064	as.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	442	3	2026-08-29T05:59:11Z	200	true	10522	2		403	true	373	1	RuntimeError: unacceptable main HTTP status: 403	403	true	387	0	RuntimeError: unacceptable main HTTP status: 403	403	true	376	0	RuntimeError: unacceptable main HTTP status: 403	0	3	3	false	2026-08-29T05:59:11Z
domain0374	1066	goal.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1696	0	2026-08-29T05:59:11Z	200	true	4055	0		200	true	3026	0		200	true	1810	0		200	true	2540	0		0	0	0	true	2026-08-29T05:59:11Z
domain0375	1067	netgear.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	22726	4	2026-08-29T05:59:17Z	200	true	2443	1		200	true	2014	1		200	true	2382	1		200	true	2270	1		0	0	4	true	2026-08-29T05:59:17Z
domain0376	1068	superhosting.bg	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3170	4	2026-08-29T06:00:03Z	200	true	13115	1		200	true	13688	1		200	true	14179	1		200	true	12708	1		0	0	4	true	2026-08-29T06:00:03Z
domain0377	1069	tbank.ru	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4514	4	2026-08-29T06:00:02Z	200	true	13077	1		200	true	14577	1		200	true	8999	1		200	true	14040	1		0	0	4	true	2026-08-29T06:00:02Z
domain0378	1070	adblockplus.org	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1779	0	2026-08-29T05:59:46Z	200	true	6619	0		200	true	6012	0		200	true	2892	0		200	true	3161	0		0	0	0	true	2026-08-29T05:59:46Z
domain0379	1073	alphonso.tv	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	901	4	2026-08-29T06:00:11Z	200	true	11275	1		200	true	10945	1		200	true	11169	1		200	true	10906	1		0	0	4	true	2026-08-29T06:00:11Z
domain0380	1076	flashscore.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1681	4	2026-08-29T06:00:06Z	200	true	10130	1		200	true	8816	1		200	true	7734	1		200	true	7166	1		0	0	4	true	2026-08-29T06:00:06Z
domain0381	1077	bfmtv.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1749	0	2026-08-29T06:00:10Z	200	true	10499	0		200	true	6659	0		200	true	7877	0		200	true	9047	0		0	0	0	true	2026-08-29T06:00:10Z
domain0382	1079	auvik.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2596	76	2026-08-29T06:00:46Z	200	true	12306	19		200	true	11933	19		200	true	11945	19		200	true	11993	19		0	0	76	true	2026-08-29T06:00:46Z
domain0383	1081	ultimate-guitar.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1584	0	2026-08-29T06:00:17Z	200	true	5138	0		200	true	4661	0		200	true	4091	0		200	true	3761	0		0	0	0	true	2026-08-29T06:00:17Z
domain0384	1086	ilovepdf.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	896	0	2026-08-29T06:00:05Z	200	true	1035	0		200	true	1108	0		200	true	908	0		200	true	1048	0		0	0	0	true	2026-08-29T06:00:05Z
domain0385	1087	bund.de	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5426	2	2026-08-29T06:01:31Z	200	true	17318	1		200	true	7057	0		0	false	30005	1	"TimeoutError: Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://bund.de/"", waiting until ""commit""
"	200	true	18800	0		0	1	2	false	2026-08-29T06:01:31Z
domain0386	1089	crazygames.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1538	0	2026-08-29T06:00:43Z	200	true	5369	0		200	true	6230	0		200	true	5288	0		200	true	7520	0		0	0	0	true	2026-08-29T06:00:43Z
domain0387	1090	azure.net	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	12223	8	2026-08-29T06:01:39Z	200	true	18630	2		200	true	19509	2		200	true	20959	2		200	true	18626	2		0	0	8	true	2026-08-29T06:01:39Z
domain0388	1092	cpanel.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3252	4	2026-08-29T06:00:41Z	200	true	5892	1		200	true	3508	1		200	true	5924	1		200	true	3394	1		0	0	4	true	2026-08-29T06:00:41Z
domain0389	1095	riotgames.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5570	5	2026-08-29T06:01:04Z	200	true	10978	1		200	true	8347	1		200	true	10676	1		200	true	8160	2		0	0	5	true	2026-08-29T06:01:04Z
domain0390	1096	jimdo.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3315	4	2026-08-29T06:00:38Z	200	true	2623	1		200	true	2288	1		200	true	2978	1		200	true	3558	1		0	0	4	true	2026-08-29T06:00:38Z
domain0391	1098	cloudinary.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	872	5	2026-08-29T06:01:17Z	200	true	10942	1		200	true	11315	1		200	true	10339	1		200	true	11875	2		0	0	5	true	2026-08-29T06:01:17Z
domain0392	1099	aparat.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2863	0	2026-08-29T06:01:09Z	200	true	3742	0		200	true	3914	0		200	true	3455	0		200	true	4288	0		0	0	0	true	2026-08-29T06:01:09Z
domain0393	1100	split.io	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2734	4	2026-08-29T06:01:47Z	200	true	12867	1		200	true	13213	1		200	true	12272	1		200	true	12752	1		0	0	4	true	2026-08-29T06:01:47Z
domain0394	1102	franceinfo.fr	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1770	0	2026-08-29T06:01:08Z	200	true	3020	0		200	true	2214	0		200	true	2101	0		200	true	1889	0		0	0	0	true	2026-08-29T06:01:08Z
domain0395	1104	idnes.cz	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4231	3	2026-08-29T06:01:44Z	200	true	11929	1		200	true	13282	1		200	true	8189	0		200	true	9682	1		0	0	3	true	2026-08-29T06:01:44Z
domain0396	1106	lge.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2967	0	2026-08-29T06:01:46Z	200	true	8235	0		200	true	5488	0		200	true	5874	0		200	true	6792	0		0	0	0	true	2026-08-29T06:01:46Z
domain0397	1107	typeform.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2701	4	2026-08-29T06:02:13Z	200	true	12393	1		200	true	13318	1		200	true	12074	1		200	true	11891	1		0	0	4	true	2026-08-29T06:02:13Z
domain0398	1111	us.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2007	0	2026-08-29T06:01:50Z	200	true	7566	0		200	true	7027	0		200	true	4027	0		200	true	6836	0		0	0	0	true	2026-08-29T06:01:50Z
domain0399	1115	gsmarena.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2129	0	2026-08-29T06:01:43Z	200	true	2783	0		200	true	3755	0		200	true	1929	0		200	true	2215	0		0	0	0	true	2026-08-29T06:01:43Z
domain0400	1116	skysports.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2061	0	2026-08-29T06:02:21Z	200	true	7605	0		200	true	13963	0		200	true	7125	0		200	true	5380	0		0	0	0	true	2026-08-29T06:02:21Z
domain0401	1119	cookpad.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3277	5	2026-08-29T06:02:39Z	200	true	12296	2		200	true	13690	1		200	true	6596	1		200	true	12229	1		0	0	5	true	2026-08-29T06:02:39Z
domain0402	1120	bitdefender.net	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3610	0	2026-08-29T06:02:39Z	200	true	10223	0		200	true	8842	0		200	true	10521	0		200	true	10468	0		0	0	0	true	2026-08-29T06:02:39Z
domain0403	1124	usercentrics.eu	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2882	0	2026-08-29T06:02:15Z	200	true	4293	0		200	true	3950	0		200	true	3436	0		200	true	3407	0		0	0	0	true	2026-08-29T06:02:15Z
domain0404	1127	conviva.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2038	0	2026-08-29T06:02:28Z	200	true	6970	0		200	true	6745	0		200	true	6372	0		200	true	6630	0		0	0	0	true	2026-08-29T06:02:28Z
domain0405	1129	fortune.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1125	0	2026-08-29T06:03:00Z	200	true	2594	0		200	true	27557	0		200	true	24327	0		200	true	2711	0		0	0	0	true	2026-08-29T06:03:00Z
domain0406	1130	finn.no	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2401	4	2026-08-29T06:02:54Z	200	true	12837	1		200	true	11902	1		200	true	12048	1		200	true	11823	1		0	0	4	true	2026-08-29T06:02:54Z
domain0407	1132	usps.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3144	0	2026-08-29T06:02:57Z	200	true	4819	0		200	true	7113	0		200	true	6730	0		200	true	10377	0		0	0	0	true	2026-08-29T06:02:57Z
domain0408	1138	he.net	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1053	0	2026-08-29T06:02:43Z	200	true	2047	0		200	true	1016	0		200	true	1026	0		200	true	8314	0		0	0	0	true	2026-08-29T06:02:43Z
domain0409	1140	lanacion.com.ar	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3195	12	2026-08-29T06:03:30Z	200	true	14027	6		200	true	14325	2		200	true	12999	1		200	true	12268	3		0	0	12	true	2026-08-29T06:03:30Z
domain0410	1141	moe.video	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1400	0	2026-08-29T06:03:11Z	200	true	4828	0		200	true	6404	0		200	true	8812	0		200	true	8025	0		0	0	0	true	2026-08-29T06:03:11Z
domain0411	1142	vivo.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	228	0	2026-08-29T06:03:02Z	200	true	2673	0		200	true	1604	0		200	true	2023	0		200	true	1625	0		0	0	0	true	2026-08-29T06:03:02Z
domain0412	1143	alipay.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	479	0	2026-08-29T06:03:01Z	200	true	1460	0		200	true	1818	0		200	true	1542	0		200	true	1023	0		0	0	0	true	2026-08-29T06:03:01Z
domain0413	1149	meethue.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4947	5	2026-08-29T06:03:47Z	200	true	16141	2		200	true	13063	2		200	true	12740	1		200	true	7248	0		0	0	5	true	2026-08-29T06:03:47Z
domain0414	1153	nsone.net	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5778	4	2026-08-29T06:03:59Z	200	true	13471	1		200	true	11670	1		200	true	11366	1		200	true	12633	1		0	0	4	true	2026-08-29T06:03:59Z
domain0415	1157	letsencrypt.org	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1169	4	2026-08-29T06:03:29Z	200	true	6144	1		200	true	2728	1		200	true	3317	1		200	true	4478	1		0	0	4	true	2026-08-29T06:03:29Z
domain0416	1158	xhname.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1564	2	2026-08-29T06:03:51Z	200	true	9694	0		200	true	10730	0		200	true	7080	0		200	true	8291	2		0	0	2	true	2026-08-29T06:03:51Z
domain0417	1159	coursera.org	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1997	0	2026-08-29T06:03:44Z	200	true	6787	0		200	true	6638	0		200	true	7755	0		200	true	7159	0		0	0	0	true	2026-08-29T06:03:44Z
domain0418	1161	spamhaus.org	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1962	4	2026-08-29T06:04:06Z	200	true	12837	1		200	true	11744	1		200	true	12008	1		200	true	11846	1		0	0	4	true	2026-08-29T06:04:06Z
domain0419	1163	dafont.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2803	0	2026-08-29T06:03:49Z	200	true	5505	0		200	true	6088	0		200	true	5565	0		200	true	4671	0		0	0	0	true	2026-08-29T06:03:49Z
domain0420	1165	xiaohongshu.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	496	0	2026-08-29T06:03:50Z	200	true	1406	0		200	true	1426	0		200	true	1355	0		200	true	1072	0		0	0	0	true	2026-08-29T06:03:50Z
domain0421	1167	wetter.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2224	1	2026-08-29T06:04:16Z	200	true	5167	0		200	true	7607	0		200	true	5230	0		200	true	12348	1		0	0	1	true	2026-08-29T06:04:16Z
domain0422	1168	dribbble.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	202	true	1347	0	2026-08-29T06:04:23Z	202	true	5175	0		202	true	7101	0		202	true	6292	0		202	true	4654	0		0	0	0	true	2026-08-29T06:04:23Z
domain0423	1169	gismeteo.ru	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1436	6	2026-08-29T06:04:31Z	200	true	8775	6		200	true	10304	0		200	true	5054	0		200	true	4475	0		0	0	6	true	2026-08-29T06:04:31Z
domain0424	1170	upenn.edu	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	570	219	2026-08-29T06:04:47Z	200	true	11145	55		200	true	10580	55		200	true	10582	55		200	true	10595	54		0	0	219	true	2026-08-29T06:04:47Z
domain0425	1171	sectigo.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3476	4	2026-08-29T06:05:06Z	200	true	14020	1		200	true	12893	1		200	true	13439	1		200	true	19746	1		0	0	4	true	2026-08-29T06:05:06Z
domain0426	1174	cam.ac.uk	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2057	4	2026-08-29T06:04:56Z	200	true	15030	1		200	true	11131	1		200	true	11838	1		200	true	11713	1		0	0	4	true	2026-08-29T06:04:56Z
domain0427	1175	psychologytoday.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3684	0	2026-08-29T06:04:39Z	200	true	6110	0		200	true	6407	0		200	true	5599	0		200	true	6873	0		0	0	0	true	2026-08-29T06:04:39Z
domain0428	1178	hotpepper.jp	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2518	19	2026-08-29T06:05:12Z	200	true	18019	2		200	true	9427	2		200	true	11490	2		200	true	11368	13		0	0	19	true	2026-08-29T06:05:12Z
domain0429	1179	megafon.ru	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5345	7	2026-08-29T06:05:51Z	200	true	21390	4		200	true	23118	1		200	true	18205	1		200	true	17266	1		0	0	7	true	2026-08-29T06:05:51Z
