sequence_id	quartet_index	mode_position	seed	split	intensity	pair_group_id	mode_order	plan_sha256
804	200	4	seed067	validation	heavy	seed067_heavy	trojan	d7a1acc63b45dd7e84a6ff9d8a21d9e01cd2b71a44741962a619e0e14acce766
805	201	1	seed068	validation	light	seed068_light	vless	907bde6aa35588df68418ea437044299b60e162489571584d8363d762e06ce55
806	201	2	seed068	validation	light	seed068_light	shadowsocks	907bde6aa35588df68418ea437044299b60e162489571584d8363d762e06ce55
807	201	3	seed068	validation	light	seed068_light	trojan	907bde6aa35588df68418ea437044299b60e162489571584d8363d762e06ce55
808	201	4	seed068	validation	light	seed068_light	direct	907bde6aa35588df68418ea437044299b60e162489571584d8363d762e06ce55
809	202	1	seed068	validation	medium	seed068_medium	shadowsocks	e03eb2b53bbb18101d397c52f6e63dde8ee89f41668df14194e7401698c22a0a
810	202	2	seed068	validation	medium	seed068_medium	trojan	e03eb2b53bbb18101d397c52f6e63dde8ee89f41668df14194e7401698c22a0a
811	202	3	seed068	validation	medium	seed068_medium	direct	e03eb2b53bbb18101d397c52f6e63dde8ee89f41668df14194e7401698c22a0a
812	202	4	seed068	validation	medium	seed068_medium	vless	e03eb2b53bbb18101d397c52f6e63dde8ee89f41668df14194e7401698c22a0a
813	203	1	seed068	validation	heavy	seed068_heavy	trojan	b6dc3a338bfa56198d1557e29a58105c4d15e8aeb54556296ee2b0fe638330b8
814	203	2	seed068	validation	heavy	seed068_heavy	direct	b6dc3a338bfa56198d1557e29a58105c4d15e8aeb54556296ee2b0fe638330b8
815	203	3	seed068	validation	heavy	seed068_heavy	vless	b6dc3a338bfa56198d1557e29a58105c4d15e8aeb54556296ee2b0fe638330b8
816	203	4	seed068	validation	heavy	seed068_heavy	shadowsocks	b6dc3a338bfa56198d1557e29a58105c4d15e8aeb54556296ee2b0fe638330b8
817	204	1	seed069	validation	light	seed069_light	direct	548d2c0bd38a1018500b6518f9ceed21a8fdd0e341f4ecdd09168cb4842f6d45
818	204	2	seed069	validation	light	seed069_light	vless	548d2c0bd38a1018500b6518f9ceed21a8fdd0e341f4ecdd09168cb4842f6d45
819	204	3	seed069	validation	light	seed069_light	shadowsocks	548d2c0bd38a1018500b6518f9ceed21a8fdd0e341f4ecdd09168cb4842f6d45
820	204	4	seed069	validation	light	seed069_light	trojan	548d2c0bd38a1018500b6518f9ceed21a8fdd0e341f4ecdd09168cb4842f6d45
821	205	1	seed069	validation	medium	seed069_medium	vless	5a5a55c29f8a42aedd608518ae7fa6440593135cc5d71985465263de9f3c8740
822	205	2	seed069	validation	medium	seed069_medium	shadowsocks	5a5a55c29f8a42aedd608518ae7fa6440593135cc5d71985465263de9f3c8740
823	205	3	seed069	validation	medium	seed069_medium	trojan	5a5a55c29f8a42aedd608518ae7fa6440593135cc5d71985465263de9f3c8740
824	205	4	seed069	validation	medium	seed069_medium	direct	5a5a55c29f8a42aedd608518ae7fa6440593135cc5d71985465263de9f3c8740
825	206	1	seed069	validation	heavy	seed069_heavy	shadowsocks	7cc1f75a29c75ab558ae6405c24fd76e8ae2a9931c8653ce5e44358bed1bcbb4
826	206	2	seed069	validation	heavy	seed069_heavy	trojan	7cc1f75a29c75ab558ae6405c24fd76e8ae2a9931c8653ce5e44358bed1bcbb4
827	206	3	seed069	validation	heavy	seed069_heavy	direct	7cc1f75a29c75ab558ae6405c24fd76e8ae2a9931c8653ce5e44358bed1bcbb4
828	206	4	seed069	validation	heavy	seed069_heavy	vless	7cc1f75a29c75ab558ae6405c24fd76e8ae2a9931c8653ce5e44358bed1bcbb4
829	207	1	seed070	validation	light	seed070_light	trojan	cbadadccb2fdf49df34305839a5ac5c38dc6e1361bfcbda0d14ccdf8eaeb5069
830	207	2	seed070	validation	light	seed070_light	direct	cbadadccb2fdf49df34305839a5ac5c38dc6e1361bfcbda0d14ccdf8eaeb5069
831	207	3	seed070	validation	light	seed070_light	vless	cbadadccb2fdf49df34305839a5ac5c38dc6e1361bfcbda0d14ccdf8eaeb5069
832	207	4	seed070	validation	light	seed070_light	shadowsocks	cbadadccb2fdf49df34305839a5ac5c38dc6e1361bfcbda0d14ccdf8eaeb5069
833	208	1	seed070	validation	medium	seed070_medium	direct	5533355ff57c066caf5966e709c54182d8d6e816032e03dc71ef325480bcedbc
834	208	2	seed070	validation	medium	seed070_medium	vless	5533355ff57c066caf5966e709c54182d8d6e816032e03dc71ef325480bcedbc
835	208	3	seed070	validation	medium	seed070_medium	shadowsocks	5533355ff57c066caf5966e709c54182d8d6e816032e03dc71ef325480bcedbc
836	208	4	seed070	validation	medium	seed070_medium	trojan	5533355ff57c066caf5966e709c54182d8d6e816032e03dc71ef325480bcedbc
837	209	1	seed070	validation	heavy	seed070_heavy	vless	225ebf763db063eef37e032407e6dafabf80d06cff0cc56faa4e2b762ec4b9be
838	209	2	seed070	validation	heavy	seed070_heavy	shadowsocks	225ebf763db063eef37e032407e6dafabf80d06cff0cc56faa4e2b762ec4b9be
839	209	3	seed070	validation	heavy	seed070_heavy	trojan	225ebf763db063eef37e032407e6dafabf80d06cff0cc56faa4e2b762ec4b9be
840	209	4	seed070	validation	heavy	seed070_heavy	direct	225ebf763db063eef37e032407e6dafabf80d06cff0cc56faa4e2b762ec4b9be
841	210	1	seed071	test	light	seed071_light	shadowsocks	046c4ef31877a563000e9c82888be16810200c3fe402f6c0531cf92383853ac2
842	210	2	seed071	test	light	seed071_light	trojan	046c4ef31877a563000e9c82888be16810200c3fe402f6c0531cf92383853ac2
843	210	3	seed071	test	light	seed071_light	direct	046c4ef31877a563000e9c82888be16810200c3fe402f6c0531cf92383853ac2
844	210	4	seed071	test	light	seed071_light	vless	046c4ef31877a563000e9c82888be16810200c3fe402f6c0531cf92383853ac2
845	211	1	seed071	test	medium	seed071_medium	trojan	3868af9f046930bfbfb08715f3ee8ef429b5038de8a6fa74cecd948c4997ce45
846	211	2	seed071	test	medium	seed071_medium	direct	3868af9f046930bfbfb08715f3ee8ef429b5038de8a6fa74cecd948c4997ce45
847	211	3	seed071	test	medium	seed071_medium	vless	3868af9f046930bfbfb08715f3ee8ef429b5038de8a6fa74cecd948c4997ce45
848	211	4	seed071	test	medium	seed071_medium	shadowsocks	3868af9f046930bfbfb08715f3ee8ef429b5038de8a6fa74cecd948c4997ce45
849	212	1	seed071	test	heavy	seed071_heavy	direct	facbdacf5de1c739c265c2d1a151ff301661e82d3a818e26315a38bef4807e41
850	212	2	seed071	test	heavy	seed071_heavy	vless	facbdacf5de1c739c265c2d1a151ff301661e82d3a818e26315a38bef4807e41
851	212	3	seed071	test	heavy	seed071_heavy	shadowsocks	facbdacf5de1c739c265c2d1a151ff301661e82d3a818e26315a38bef4807e41
852	212	4	seed071	test	heavy	seed071_heavy	trojan	facbdacf5de1c739c265c2d1a151ff301661e82d3a818e26315a38bef4807e41
853	213	1	seed072	test	light	seed072_light	vless	82301090dd4e6e14b81aa23da7886cba7fa8b093fc0fd101eddac92547b1fc0c
854	213	2	seed072	test	light	seed072_light	shadowsocks	82301090dd4e6e14b81aa23da7886cba7fa8b093fc0fd101eddac92547b1fc0c
855	213	3	seed072	test	light	seed072_light	trojan	82301090dd4e6e14b81aa23da7886cba7fa8b093fc0fd101eddac92547b1fc0c
856	213	4	seed072	test	light	seed072_light	direct	82301090dd4e6e14b81aa23da7886cba7fa8b093fc0fd101eddac92547b1fc0c
857	214	1	seed072	test	medium	seed072_medium	shadowsocks	396983d84e055efb78a3896837abb30125edaf24a325398e53fd1957a190e5b6
858	214	2	seed072	test	medium	seed072_medium	trojan	396983d84e055efb78a3896837abb30125edaf24a325398e53fd1957a190e5b6
859	214	3	seed072	test	medium	seed072_medium	direct	396983d84e055efb78a3896837abb30125edaf24a325398e53fd1957a190e5b6
860	214	4	seed072	test	medium	seed072_medium	vless	396983d84e055efb78a3896837abb30125edaf24a325398e53fd1957a190e5b6
861	215	1	seed072	test	heavy	seed072_heavy	trojan	983e9b8fbfac73e5b387c4ca857dd5c8341d457b52d8f7fd9b100b86b3cdd7d3
862	215	2	seed072	test	heavy	seed072_heavy	direct	983e9b8fbfac73e5b387c4ca857dd5c8341d457b52d8f7fd9b100b86b3cdd7d3
863	215	3	seed072	test	heavy	seed072_heavy	vless	983e9b8fbfac73e5b387c4ca857dd5c8341d457b52d8f7fd9b100b86b3cdd7d3
864	215	4	seed072	test	heavy	seed072_heavy	shadowsocks	983e9b8fbfac73e5b387c4ca857dd5c8341d457b52d8f7fd9b100b86b3cdd7d3
865	216	1	seed073	test	light	seed073_light	direct	14e4a14435e02c4e0b83821a7c7d41b58a9172f27d73d03787d1e48c89f10063
866	216	2	seed073	test	light	seed073_light	vless	14e4a14435e02c4e0b83821a7c7d41b58a9172f27d73d03787d1e48c89f10063
867	216	3	seed073	test	light	seed073_light	shadowsocks	14e4a14435e02c4e0b83821a7c7d41b58a9172f27d73d03787d1e48c89f10063
868	216	4	seed073	test	light	seed073_light	trojan	14e4a14435e02c4e0b83821a7c7d41b58a9172f27d73d03787d1e48c89f10063
869	217	1	seed073	test	medium	seed073_medium	vless	714174fefc427023b130b5a658a75ea67b2b6673b9d06946d227094515fdf420
870	217	2	seed073	test	medium	seed073_medium	shadowsocks	714174fefc427023b130b5a658a75ea67b2b6673b9d06946d227094515fdf420
871	217	3	seed073	test	medium	seed073_medium	trojan	714174fefc427023b130b5a658a75ea67b2b6673b9d06946d227094515fdf420
872	217	4	seed073	test	medium	seed073_medium	direct	714174fefc427023b130b5a658a75ea67b2b6673b9d06946d227094515fdf420
873	218	1	seed073	test	heavy	seed073_heavy	shadowsocks	be1969c689abbb01c32bb187c00be3b263e493bc178d15fc0fbd90cc18164fb3
874	218	2	seed073	test	heavy	seed073_heavy	trojan	be1969c689abbb01c32bb187c00be3b263e493bc178d15fc0fbd90cc18164fb3
875	218	3	seed073	test	heavy	seed073_heavy	direct	be1969c689abbb01c32bb187c00be3b263e493bc178d15fc0fbd90cc18164fb3
876	218	4	seed073	test	heavy	seed073_heavy	vless	be1969c689abbb01c32bb187c00be3b263e493bc178d15fc0fbd90cc18164fb3
877	219	1	seed074	test	light	seed074_light	trojan	2dff105b83dbea454bbaa035dd82306b8ea3b1cfd2ddd1795153c13f3bf4ed7e
878	219	2	seed074	test	light	seed074_light	direct	2dff105b83dbea454bbaa035dd82306b8ea3b1cfd2ddd1795153c13f3bf4ed7e
879	219	3	seed074	test	light	seed074_light	vless	2dff105b83dbea454bbaa035dd82306b8ea3b1cfd2ddd1795153c13f3bf4ed7e
880	219	4	seed074	test	light	seed074_light	shadowsocks	2dff105b83dbea454bbaa035dd82306b8ea3b1cfd2ddd1795153c13f3bf4ed7e
881	220	1	seed074	test	medium	seed074_medium	direct	4c642626e4e261a8e34dcabe0342dc738b40efe1d64d07988ac9f0fa930f4ca7
882	220	2	seed074	test	medium	seed074_medium	vless	4c642626e4e261a8e34dcabe0342dc738b40efe1d64d07988ac9f0fa930f4ca7
883	220	3	seed074	test	medium	seed074_medium	shadowsocks	4c642626e4e261a8e34dcabe0342dc738b40efe1d64d07988ac9f0fa930f4ca7
884	220	4	seed074	test	medium	seed074_medium	trojan	4c642626e4e261a8e34dcabe0342dc738b40efe1d64d07988ac9f0fa930f4ca7
885	221	1	seed074	test	heavy	seed074_heavy	vless	7a6ab1fca697b518caa66c313be72cd2dffbb89b6cf020ae3bb42752d378da21
886	221	2	seed074	test	heavy	seed074_heavy	shadowsocks	7a6ab1fca697b518caa66c313be72cd2dffbb89b6cf020ae3bb42752d378da21
887	221	3	seed074	test	heavy	seed074_heavy	trojan	7a6ab1fca697b518caa66c313be72cd2dffbb89b6cf020ae3bb42752d378da21
888	221	4	seed074	test	heavy	seed074_heavy	direct	7a6ab1fca697b518caa66c313be72cd2dffbb89b6cf020ae3bb42752d378da21
889	222	1	seed075	test	light	seed075_light	shadowsocks	5d9b75828029f2743770a59e93f3bf0a7482dc7352f257568ba8910d33c5ef00
890	222	2	seed075	test	light	seed075_light	trojan	5d9b75828029f2743770a59e93f3bf0a7482dc7352f257568ba8910d33c5ef00
891	222	3	seed075	test	light	seed075_light	direct	5d9b75828029f2743770a59e93f3bf0a7482dc7352f257568ba8910d33c5ef00
892	222	4	seed075	test	light	seed075_light	vless	5d9b75828029f2743770a59e93f3bf0a7482dc7352f257568ba8910d33c5ef00
893	223	1	seed075	test	medium	seed075_medium	trojan	68d8277c9cf8d264b4463a7d41be82652f15825a04dd0592209398ca20234103
894	223	2	seed075	test	medium	seed075_medium	direct	68d8277c9cf8d264b4463a7d41be82652f15825a04dd0592209398ca20234103
895	223	3	seed075	test	medium	seed075_medium	vless	68d8277c9cf8d264b4463a7d41be82652f15825a04dd0592209398ca20234103
896	223	4	seed075	test	medium	seed075_medium	shadowsocks	68d8277c9cf8d264b4463a7d41be82652f15825a04dd0592209398ca20234103
897	224	1	seed075	test	heavy	seed075_heavy	direct	be1374d755df24b8f166e9d33d2ed7ca856c51a2427688fc3a3d183b71487b99
898	224	2	seed075	test	heavy	seed075_heavy	vless	be1374d755df24b8f166e9d33d2ed7ca856c51a2427688fc3a3d183b71487b99
899	224	3	seed075	test	heavy	seed075_heavy	shadowsocks	be1374d755df24b8f166e9d33d2ed7ca856c51a2427688fc3a3d183b71487b99
900	224	4	seed075	test	heavy	seed075_heavy	trojan	be1374d755df24b8f166e9d33d2ed7ca856c51a2427688fc3a3d183b71487b99
901	225	1	seed076	test	light	seed076_light	vless	80bee3422c9f0a2aa4366c541bf032c6e17b01b7ca03fc90333f337e68fc90f1
902	225	2	seed076	test	light	seed076_light	shadowsocks	80bee3422c9f0a2aa4366c541bf032c6e17b01b7ca03fc90333f337e68fc90f1
903	225	3	seed076	test	light	seed076_light	trojan	80bee3422c9f0a2aa4366c541bf032c6e17b01b7ca03fc90333f337e68fc90f1
904	225	4	seed076	test	light	seed076_light	direct	80bee3422c9f0a2aa4366c541bf032c6e17b01b7ca03fc90333f337e68fc90f1
905	226	1	seed076	test	medium	seed076_medium	shadowsocks	476ed2f35c483c570b3fdfe77e48e1c3e1b2ace9a6907b9f8b21e9232de97888
906	226	2	seed076	test	medium	seed076_medium	trojan	476ed2f35c483c570b3fdfe77e48e1c3e1b2ace9a6907b9f8b21e9232de97888
907	226	3	seed076	test	medium	seed076_medium	direct	476ed2f35c483c570b3fdfe77e48e1c3e1b2ace9a6907b9f8b21e9232de97888
908	226	4	seed076	test	medium	seed076_medium	vless	476ed2f35c483c570b3fdfe77e48e1c3e1b2ace9a6907b9f8b21e9232de97888
909	227	1	seed076	test	heavy	seed076_heavy	trojan	ef65b949d7aaafffdd2bf40084a277ebd213d8c48de9e130986d50b9cd02d29f
910	227	2	seed076	test	heavy	seed076_heavy	direct	ef65b949d7aaafffdd2bf40084a277ebd213d8c48de9e130986d50b9cd02d29f
911	227	3	seed076	test	heavy	seed076_heavy	vless	ef65b949d7aaafffdd2bf40084a277ebd213d8c48de9e130986d50b9cd02d29f
912	227	4	seed076	test	heavy	seed076_heavy	shadowsocks	ef65b949d7aaafffdd2bf40084a277ebd213d8c48de9e130986d50b9cd02d29f
913	228	1	seed077	test	light	seed077_light	direct	e2831d71850182dcaa35d8eb15f56187e8ac455857a8020f0d9dd752189885b0
914	228	2	seed077	test	light	seed077_light	vless	e2831d71850182dcaa35d8eb15f56187e8ac455857a8020f0d9dd752189885b0
915	228	3	seed077	test	light	seed077_light	shadowsocks	e2831d71850182dcaa35d8eb15f56187e8ac455857a8020f0d9dd752189885b0
916	228	4	seed077	test	light	seed077_light	trojan	e2831d71850182dcaa35d8eb15f56187e8ac455857a8020f0d9dd752189885b0
917	229	1	seed077	test	medium	seed077_medium	vless	15377b982c83ec85d5c21345a0c767a3232d76a29d26c1c13ea60bf281a1764a
918	229	2	seed077	test	medium	seed077_medium	shadowsocks	15377b982c83ec85d5c21345a0c767a3232d76a29d26c1c13ea60bf281a1764a
919	229	3	seed077	test	medium	seed077_medium	trojan	15377b982c83ec85d5c21345a0c767a3232d76a29d26c1c13ea60bf281a1764a
920	229	4	seed077	test	medium	seed077_medium	direct	15377b982c83ec85d5c21345a0c767a3232d76a29d26c1c13ea60bf281a1764a
921	230	1	seed077	test	heavy	seed077_heavy	shadowsocks	a33e177f35cf1d5e17b8f8bb7eaf3309c02f968beeba51cb2fabbb02186ab53c
922	230	2	seed077	test	heavy	seed077_heavy	trojan	a33e177f35cf1d5e17b8f8bb7eaf3309c02f968beeba51cb2fabbb02186ab53c
923	230	3	seed077	test	heavy	seed077_heavy	direct	a33e177f35cf1d5e17b8f8bb7eaf3309c02f968beeba51cb2fabbb02186ab53c
924	230	4	seed077	test	heavy	seed077_heavy	vless	a33e177f35cf1d5e17b8f8bb7eaf3309c02f968beeba51cb2fabbb02186ab53c
925	231	1	seed078	test	light	seed078_light	trojan	d13f1e9e24072e3a448060a894a5024c90b38dfe3c4613d8a85c59f306fb0b42
926	231	2	seed078	test	light	seed078_light	direct	d13f1e9e24072e3a448060a894a5024c90b38dfe3c4613d8a85c59f306fb0b42
927	231	3	seed078	test	light	seed078_light	vless	d13f1e9e24072e3a448060a894a5024c90b38dfe3c4613d8a85c59f306fb0b42
928	231	4	seed078	test	light	seed078_light	shadowsocks	d13f1e9e24072e3a448060a894a5024c90b38dfe3c4613d8a85c59f306fb0b42
929	232	1	seed078	test	medium	seed078_medium	direct	05fcbe1f34a55a6668370ce4a76b5f5d765d2dd3317729e23b4c9ba7a47a0dbf
930	232	2	seed078	test	medium	seed078_medium	vless	05fcbe1f34a55a6668370ce4a76b5f5d765d2dd3317729e23b4c9ba7a47a0dbf
931	232	3	seed078	test	medium	seed078_medium	shadowsocks	05fcbe1f34a55a6668370ce4a76b5f5d765d2dd3317729e23b4c9ba7a47a0dbf
932	232	4	seed078	test	medium	seed078_medium	trojan	05fcbe1f34a55a6668370ce4a76b5f5d765d2dd3317729e23b4c9ba7a47a0dbf
933	233	1	seed078	test	heavy	seed078_heavy	vless	3250e35a4b9891ec2e8cd39004bfeabdf165a65c2dafd643affec575b52d805c
934	233	2	seed078	test	heavy	seed078_heavy	shadowsocks	3250e35a4b9891ec2e8cd39004bfeabdf165a65c2dafd643affec575b52d805c
935	233	3	seed078	test	heavy	seed078_heavy	trojan	3250e35a4b9891ec2e8cd39004bfeabdf165a65c2dafd643affec575b52d805c
936	233	4	seed078	test	heavy	seed078_heavy	direct	3250e35a4b9891ec2e8cd39004bfeabdf165a65c2dafd643affec575b52d805c
937	234	1	seed079	test	light	seed079_light	shadowsocks	54e3e4d7d31503917722b3a43bc95e9553e7b5767bdb2df39bf5ee103a33888f
938	234	2	seed079	test	light	seed079_light	trojan	54e3e4d7d31503917722b3a43bc95e9553e7b5767bdb2df39bf5ee103a33888f
939	234	3	seed079	test	light	seed079_light	direct	54e3e4d7d31503917722b3a43bc95e9553e7b5767bdb2df39bf5ee103a33888f
940	234	4	seed079	test	light	seed079_light	vless	54e3e4d7d31503917722b3a43bc95e9553e7b5767bdb2df39bf5ee103a33888f
941	235	1	seed079	test	medium	seed079_medium	trojan	6d72c8e15aba93dc624da66a221e979a49ea9b2945463b3825f73acb0a82231d
942	235	2	seed079	test	medium	seed079_medium	direct	6d72c8e15aba93dc624da66a221e979a49ea9b2945463b3825f73acb0a82231d
943	235	3	seed079	test	medium	seed079_medium	vless	6d72c8e15aba93dc624da66a221e979a49ea9b2945463b3825f73acb0a82231d
944	235	4	seed079	test	medium	seed079_medium	shadowsocks	6d72c8e15aba93dc624da66a221e979a49ea9b2945463b3825f73acb0a82231d
945	236	1	seed079	test	heavy	seed079_heavy	direct	26444ffef41e522a8cc29e0148dc64d12b63ecfc8d33d0b533ce1574745fe414
946	236	2	seed079	test	heavy	seed079_heavy	vless	26444ffef41e522a8cc29e0148dc64d12b63ecfc8d33d0b533ce1574745fe414
947	236	3	seed079	test	heavy	seed079_heavy	shadowsocks	26444ffef41e522a8cc29e0148dc64d12b63ecfc8d33d0b533ce1574745fe414
948	236	4	seed079	test	heavy	seed079_heavy	trojan	26444ffef41e522a8cc29e0148dc64d12b63ecfc8d33d0b533ce1574745fe414
949	237	1	seed080	test	light	seed080_light	vless	34a2437284cf976a440ec1c6bdf353a719642d6bc6c9ce208c4236057e4172d3
950	237	2	seed080	test	light	seed080_light	shadowsocks	34a2437284cf976a440ec1c6bdf353a719642d6bc6c9ce208c4236057e4172d3
951	237	3	seed080	test	light	seed080_light	trojan	34a2437284cf976a440ec1c6bdf353a719642d6bc6c9ce208c4236057e4172d3
952	237	4	seed080	test	light	seed080_light	direct	34a2437284cf976a440ec1c6bdf353a719642d6bc6c9ce208c4236057e4172d3
953	238	1	seed080	test	medium	seed080_medium	shadowsocks	afd3a35e57e3330b763cca3709e6bd98454f284b7c1fc87467206f35c86f4571
954	238	2	seed080	test	medium	seed080_medium	trojan	afd3a35e57e3330b763cca3709e6bd98454f284b7c1fc87467206f35c86f4571
955	238	3	seed080	test	medium	seed080_medium	direct	afd3a35e57e3330b763cca3709e6bd98454f284b7c1fc87467206f35c86f4571
956	238	4	seed080	test	medium	seed080_medium	vless	afd3a35e57e3330b763cca3709e6bd98454f284b7c1fc87467206f35c86f4571
957	239	1	seed080	test	heavy	seed080_heavy	trojan	af0ab5c0a15a1dacfd91226781ee3dde4bc0a1da3701bb0b88d90615123bc49c
958	239	2	seed080	test	heavy	seed080_heavy	direct	af0ab5c0a15a1dacfd91226781ee3dde4bc0a1da3701bb0b88d90615123bc49c
959	239	3	seed080	test	heavy	seed080_heavy	vless	af0ab5c0a15a1dacfd91226781ee3dde4bc0a1da3701bb0b88d90615123bc49c
960	239	4	seed080	test	heavy	seed080_heavy	shadowsocks	af0ab5c0a15a1dacfd91226781ee3dde4bc0a1da3701bb0b88d90615123bc49c
961	240	1	seed081	test	light	seed081_light	direct	0d295278ba4153a5f5434aee0c3fa3fc6fecb9e06c0031f284dee7bb43a6a149
962	240	2	seed081	test	light	seed081_light	vless	0d295278ba4153a5f5434aee0c3fa3fc6fecb9e06c0031f284dee7bb43a6a149
963	240	3	seed081	test	light	seed081_light	shadowsocks	0d295278ba4153a5f5434aee0c3fa3fc6fecb9e06c0031f284dee7bb43a6a149
964	240	4	seed081	test	light	seed081_light	trojan	0d295278ba4153a5f5434aee0c3fa3fc6fecb9e06c0031f284dee7bb43a6a149
965	241	1	seed081	test	medium	seed081_medium	vless	8e04d3df4029a9d5b386951742f72581513376f1022e14731c5d927f37818599
966	241	2	seed081	test	medium	seed081_medium	shadowsocks	8e04d3df4029a9d5b386951742f72581513376f1022e14731c5d927f37818599
967	241	3	seed081	test	medium	seed081_medium	trojan	8e04d3df4029a9d5b386951742f72581513376f1022e14731c5d927f37818599
968	241	4	seed081	test	medium	seed081_medium	direct	8e04d3df4029a9d5b386951742f72581513376f1022e14731c5d927f37818599
969	242	1	seed081	test	heavy	seed081_heavy	shadowsocks	fb882ac5526c839c9b9d56ca549ac51521d1bef1792aea3be50aa297f62b91d8
970	242	2	seed081	test	heavy	seed081_heavy	trojan	fb882ac5526c839c9b9d56ca549ac51521d1bef1792aea3be50aa297f62b91d8
971	242	3	seed081	test	heavy	seed081_heavy	direct	fb882ac5526c839c9b9d56ca549ac51521d1bef1792aea3be50aa297f62b91d8
972	242	4	seed081	test	heavy	seed081_heavy	vless	fb882ac5526c839c9b9d56ca549ac51521d1bef1792aea3be50aa297f62b91d8
973	243	1	seed082	test	light	seed082_light	trojan	f4e5d2a37c507ec961edb04b409e035d89daf916d237ee8f36de615edabefbad
974	243	2	seed082	test	light	seed082_light	direct	f4e5d2a37c507ec961edb04b409e035d89daf916d237ee8f36de615edabefbad
975	243	3	seed082	test	light	seed082_light	vless	f4e5d2a37c507ec961edb04b409e035d89daf916d237ee8f36de615edabefbad
976	243	4	seed082	test	light	seed082_light	shadowsocks	f4e5d2a37c507ec961edb04b409e035d89daf916d237ee8f36de615edabefbad
977	244	1	seed082	test	medium	seed082_medium	direct	0cc7d06189b1380560998a1a557b03e5532da0dcd88c703da0d85dad51159bb9
978	244	2	seed082	test	medium	seed082_medium	vless	0cc7d06189b1380560998a1a557b03e5532da0dcd88c703da0d85dad51159bb9
979	244	3	seed082	test	medium	seed082_medium	shadowsocks	0cc7d06189b1380560998a1a557b03e5532da0dcd88c703da0d85dad51159bb9
980	244	4	seed082	test	medium	seed082_medium	trojan	0cc7d06189b1380560998a1a557b03e5532da0dcd88c703da0d85dad51159bb9
981	245	1	seed082	test	heavy	seed082_heavy	vless	d5a2481666d2845c01e8ad96272536da7133b94c75bc855cf0913ba74cb6383b
982	245	2	seed082	test	heavy	seed082_heavy	shadowsocks	d5a2481666d2845c01e8ad96272536da7133b94c75bc855cf0913ba74cb6383b
983	245	3	seed082	test	heavy	seed082_heavy	trojan	d5a2481666d2845c01e8ad96272536da7133b94c75bc855cf0913ba74cb6383b
984	245	4	seed082	test	heavy	seed082_heavy	direct	d5a2481666d2845c01e8ad96272536da7133b94c75bc855cf0913ba74cb6383b
985	246	1	seed083	test	light	seed083_light	shadowsocks	dee90d0c5075f3f51814fd07d9457e6fc0f8fefc71f135ea78ad60ff6b5b9844
986	246	2	seed083	test	light	seed083_light	trojan	dee90d0c5075f3f51814fd07d9457e6fc0f8fefc71f135ea78ad60ff6b5b9844
987	246	3	seed083	test	light	seed083_light	direct	dee90d0c5075f3f51814fd07d9457e6fc0f8fefc71f135ea78ad60ff6b5b9844
988	246	4	seed083	test	light	seed083_light	vless	dee90d0c5075f3f51814fd07d9457e6fc0f8fefc71f135ea78ad60ff6b5b9844
989	247	1	seed083	test	medium	seed083_medium	trojan	8e1febbe8a57d75779b3c629c63eafe0f7fb8a8ebab4cfa72ee217b710f10c2d
990	247	2	seed083	test	medium	seed083_medium	direct	8e1febbe8a57d75779b3c629c63eafe0f7fb8a8ebab4cfa72ee217b710f10c2d
991	247	3	seed083	test	medium	seed083_medium	vless	8e1febbe8a57d75779b3c629c63eafe0f7fb8a8ebab4cfa72ee217b710f10c2d
992	247	4	seed083	test	medium	seed083_medium	shadowsocks	8e1febbe8a57d75779b3c629c63eafe0f7fb8a8ebab4cfa72ee217b710f10c2d
993	248	1	seed083	test	heavy	seed083_heavy	direct	50f617c322457b6a55dac8055e9709ca5763759ea7c9c00f73b5b521562bbbf0
994	248	2	seed083	test	heavy	seed083_heavy	vless	50f617c322457b6a55dac8055e9709ca5763759ea7c9c00f73b5b521562bbbf0
995	248	3	seed083	test	heavy	seed083_heavy	shadowsocks	50f617c322457b6a55dac8055e9709ca5763759ea7c9c00f73b5b521562bbbf0
996	248	4	seed083	test	heavy	seed083_heavy	trojan	50f617c322457b6a55dac8055e9709ca5763759ea7c9c00f73b5b521562bbbf0
997	249	1	seed084	test	light	seed084_light	vless	6de557e48ea11aa7b4a921a31d5ca2eaac4a692d954832fc6a6143937a6a19d0
998	249	2	seed084	test	light	seed084_light	shadowsocks	6de557e48ea11aa7b4a921a31d5ca2eaac4a692d954832fc6a6143937a6a19d0
999	249	3	seed084	test	light	seed084_light	trojan	6de557e48ea11aa7b4a921a31d5ca2eaac4a692d954832fc6a6143937a6a19d0
1000	249	4	seed084	test	light	seed084_light	direct	6de557e48ea11aa7b4a921a31d5ca2eaac4a692d954832fc6a6143937a6a19d0
1001	250	1	seed084	test	medium	seed084_medium	shadowsocks	a02ff28e0c45a30a8b973741dfb27200ac83df059cade6f004504b35ca9f455d
1002	250	2	seed084	test	medium	seed084_medium	trojan	a02ff28e0c45a30a8b973741dfb27200ac83df059cade6f004504b35ca9f455d
1003	250	3	seed084	test	medium	seed084_medium	direct	a02ff28e0c45a30a8b973741dfb27200ac83df059cade6f004504b35ca9f455d
1004	250	4	seed084	test	medium	seed084_medium	vless	a02ff28e0c45a30a8b973741dfb27200ac83df059cade6f004504b35ca9f455d
